keyword,cluster,page,source,business_fit,search_volume_us,cpc_usd,paid_competition,paid_competition_index,seo_kd,metric_status
deep conversation starters app,conversation,TBD,Google autocomplete: deep conversation starters a,75,,,,,not queried,unavailable (not zero)
how to respond to a heartfelt apology,responses,TBD,Google autocomplete: how to respond to an apology h,85,,,,,not queried,unavailable (not zero)
dating stages explained,dating,TBD,Google autocomplete: dating stages,75,10,0.03,LOW,4,not queried,available
boyfriend is distant when stressed,distance,TBD,Google autocomplete: he is distant w,85,10,,LOW,0,not queried,available
unrequited love definition,patterns,TBD,Google autocomplete: unrequited love,75,1900,0.05,LOW,2,not queried,available
how to stop chasing people's approval,breakup,TBD,Google autocomplete: how to stop chasing someone a,75,,,,,not queried,unavailable (not zero)
flirty witty banter,textmeaning,TBD,Google autocomplete: flirty banter w,85,,,,,not queried,unavailable (not zero)
what does he think about,interest,TBD,Google autocomplete: what is he thinking a,85,40,,LOW,0,not queried,available
deep conversation starters hinge,conversation,TBD,Google autocomplete: deep conversation starters h,75,,,,,not queried,unavailable (not zero)
how to respond to a heartfelt compliment,responses,TBD,Google autocomplete: how to respond to a compliment h,85,,,,,not queried,unavailable (not zero)
dating stages talking,dating,TBD,Google autocomplete: dating stages,75,10,,LOW,1,not queried,available
boyfriend needs space after argument,distance,TBD,Google autocomplete: he needs space a,85,10,,LOW,2,not queried,available
unrequited love meaning,patterns,TBD,Google autocomplete: unrequited love,75,9900,0.05,LOW,1,not queried,available
how to stop chasing someone energetically,breakup,TBD,Google autocomplete: how to stop chasing someone,75,10,,,,not queried,available
friendly flirting examples,textmeaning,TBD,Google autocomplete: flirting examples w,85,40,,LOW,0,not queried,available
what he said about me,interest,TBD,Google autocomplete: what he thinks a,85,,,,,not queried,unavailable (not zero)
deep conversation starters philosophy,conversation,TBD,Google autocomplete: deep conversation starters,75,,,,,not queried,unavailable (not zero)
how to respond to a hey message,responses,TBD,Google autocomplete: how to respond to hey a,85,10,,LOW,0,not queried,available
dating stages timeline,dating,TBD,Google autocomplete: dating stages,75,50,,LOW,0,not queried,available
boyfriend needs space after fight,distance,TBD,Google autocomplete: he needs space a,85,10,,,,not queried,available
unrequited love word,patterns,TBD,Google autocomplete: unrequited love w,75,10,,LOW,0,not queried,available
how to stop chasing women psychology,breakup,TBD,Google autocomplete: how to stop chasing someone w,75,,,,,not queried,unavailable (not zero)
harmless flirting examples,textmeaning,TBD,Google autocomplete: flirting examples h,85,30,,LOW,0,not queried,available
what he thinks about us,interest,TBD,Google autocomplete: what he thinks,85,30,,LOW,0,not queried,available
good conversation starters hinge,conversation,TBD,Google autocomplete: deep conversation starters h,75,20,0.05,LOW,25,not queried,available
how to respond to a hey text,responses,TBD,Google autocomplete: how to respond to hey a,85,110,,LOW,0,not queried,available
dating vs together,dating,TBD,Google autocomplete: dating vs relationship a,75,10,,LOW,0,not queried,available
boyfriend needs space when stressed,distance,TBD,Google autocomplete: he needs space w,85,10,,LOW,0,not queried,available
unrequited love world,patterns,TBD,Google autocomplete: unrequited love w,75,10,,LOW,0,not queried,available
how to stop liking someone romantically,breakup,TBD,Google autocomplete: how to stop liking someone,75,50,0.02,LOW,7,not queried,available
healthy flirting examples,textmeaning,TBD,Google autocomplete: flirting examples h,85,10,18.3,LOW,26,not queried,available
what is he thinking about,interest,TBD,Google autocomplete: what is he thinking a,85,90,,LOW,0,not queried,available
good conversation topics hinge,conversation,TBD,Google autocomplete: deep conversation starters h,75,,,,,not queried,unavailable (not zero)
how to respond to a hot compliment,responses,TBD,Google autocomplete: how to respond to a compliment h,85,10,,LOW,0,not queried,available
dating with intentions,dating,TBD,Google autocomplete: dating intentions w,75,,,,,not queried,unavailable (not zero)
guy texts me almost everyday,distance,TBD,Google autocomplete: he texts me everyday a,85,,,,,not queried,unavailable (not zero)
unrequited vs unreciprocated,patterns,TBD,Google autocomplete: unreciprocated love,75,30,,LOW,0,not queried,available
how to stop someone chasing you,breakup,TBD,Google autocomplete: how to stop chasing someone,75,,,,,not queried,unavailable (not zero)
jokes about flirting,textmeaning,TBD,Google autocomplete: banter flirting a,85,2900,0.04,LOW,15,not queried,available
why is he worth it,interest,TBD,Google autocomplete: is he worth it w,85,,,,,not queried,unavailable (not zero)
relationship questions about trust,conversation,TBD,Google autocomplete: relationship questions a,75,,,,,not queried,unavailable (not zero)
how to respond to a huge compliment,responses,TBD,Google autocomplete: how to respond to a compliment h,85,,,,,not queried,unavailable (not zero)
dating without intentions,dating,TBD,Google autocomplete: dating intentions w,75,,,,,not queried,unavailable (not zero)
he acting distant all sudden,distance,TBD,Google autocomplete: he is acting different a,85,10,,LOW,18,not queried,available
10 healthy relationship signs,patterns,TBD,Google autocomplete: healthy relationship signs,75,,,,,not queried,unavailable (not zero)
my ex texted me happy birthday,breakup,TBD,Google autocomplete: my ex texted me,75,50,,LOW,0,not queried,available
love and chemistry,textmeaning,TBD,Google autocomplete: romantic chemistry a,85,1900,0.42,LOW,1,not queried,available
did he have feelings for me,interest,TBD,Google autocomplete: does he have feelings for me,85,50,,LOW,0,not queried,available
relationship questions and answers,conversation,TBD,Google autocomplete: relationship questions a,75,50,0.24,MEDIUM,44,not queried,available
how to respond to a no response,responses,TBD,Google autocomplete: how to respond to no response a,85,,,,,not queried,unavailable (not zero)
dating women only,dating,TBD,Google autocomplete: dating exclusively w,75,,,,,not queried,unavailable (not zero)
he acting weird all sudden,distance,TBD,Google autocomplete: he is acting different a,85,,,,,not queried,unavailable (not zero)
5 healthy relationship signs,patterns,TBD,Google autocomplete: healthy relationship signs,75,,,,,not queried,unavailable (not zero)
my ex texted me while drunk,breakup,TBD,Google autocomplete: my ex texted me w,75,,,,,not queried,unavailable (not zero)
love attraction affection,textmeaning,TBD,Google autocomplete: romantic attraction a,85,,,,,not queried,unavailable (not zero)
do you find me attractive answer,interest,TBD,Google autocomplete: does he find me attractive a,85,10,,LOW,0,not queried,available
relationship questions for couples,conversation,TBD,Google autocomplete: relationship questions,75,1000,0.17,MEDIUM,57,not queried,available
how to respond to a rejection text,responses,TBD,Google autocomplete: how to respond to rejection a,85,40,,LOW,2,not queried,available
early dating communication,dating,TBD,Google autocomplete: dating communication,75,10,,LOW,0,not queried,available
he distanced himself from me,distance,TBD,Google autocomplete: he is distant h,85,10,,LOW,0,not queried,available
absolute relationship deal breakers,patterns,TBD,Google autocomplete: relationship deal breakers a,75,,,,,not queried,unavailable (not zero)
signs a relationship is almost over,breakup,TBD,Google autocomplete: signs a relationship is over a,75,,,,,not queried,unavailable (not zero)
love attraction hormone,textmeaning,TBD,Google autocomplete: romantic attraction h,85,,,,,not queried,unavailable (not zero)
does he find me attractive quiz,interest,TBD,Google autocomplete: does he find me attractive,85,10,,LOW,2,not queried,available
relationship questions to ask,conversation,TBD,Google autocomplete: relationship questions,75,1600,0.13,MEDIUM,49,not queried,available
how to respond to a woman's compliment,responses,TBD,Google autocomplete: how to respond to a compliment w,85,10,,LOW,0,not queried,available
exclusive and relationship,dating,TBD,Google autocomplete: exclusive relationship a,75,,,,,not queried,unavailable (not zero)
he gets distant when stressed,distance,TBD,Google autocomplete: he is distant w,85,,,,,not queried,unavailable (not zero)
biggest relationship deal breakers,patterns,TBD,Google autocomplete: relationship deal breakers h,75,10,0.05,LOW,17,not queried,available
signs a relationship is over quiz,breakup,TBD,Google autocomplete: signs a relationship is over,75,10,0.36,MEDIUM,62,not queried,available
love chemistry app,textmeaning,TBD,Google autocomplete: romantic chemistry a,85,10,,,,not queried,available
does he find me physically attractive,interest,TBD,Google autocomplete: does he find me attractive,85,20,,LOW,0,not queried,available
relationship questions with answers,conversation,TBD,Google autocomplete: relationship questions w,75,10,,,,not queried,available
how to respond to an apology acceptance,responses,TBD,Google autocomplete: how to respond to an apology a,85,,,,,not queried,unavailable (not zero)
exclusive dating app,dating,TBD,Google autocomplete: exclusive relationship a,75,,,,,not queried,unavailable (not zero)
he ignores me after argument,distance,TBD,Google autocomplete: he ignores me a,85,10,,,,not queried,available
emotional negligence in relationships,patterns,TBD,Google autocomplete: emotional neglect in relationships,75,,,,,not queried,unavailable (not zero)
signs a relationship is worth saving,breakup,TBD,Google autocomplete: signs a relationship is over w,75,10,,LOW,0,not queried,available
love chemistry hormones,textmeaning,TBD,Google autocomplete: romantic chemistry h,85,,,,,not queried,unavailable (not zero)
does my husband find me attractive,interest,TBD,Google autocomplete: does he find me attractive h,85,,,,,not queried,unavailable (not zero)
relationship questions with friends,conversation,TBD,Google autocomplete: relationship questions w,75,10,0.03,MEDIUM,50,not queried,available
how to respond to an apology text,responses,TBD,Google autocomplete: how to respond to an apology,85,70,,LOW,0,not queried,available
exclusive dating websites,dating,TBD,Google autocomplete: dating exclusively w,75,110,12.46,HIGH,68,not queried,available
he ignores me after fight,distance,TBD,Google autocomplete: he ignores me a,85,,,,,not queried,unavailable (not zero)
emotional unavailability in marriage,patterns,TBD,Google autocomplete: emotional unavailability,75,20,0.02,LOW,15,not queried,available
signs long term relationship is over,breakup,TBD,Google autocomplete: signs a relationship is over w,75,20,0.07,MEDIUM,44,not queried,available
